Problem	Population Size	Generation	Step Size	Elites	Mutations	Crossovers	Best	Worst	Best Fitness	Worst Fitness	Average	Deviation	Crossover Points	Runtime (ms)
Levi	100	77	0.8	50	50	1	f(0.3281619462258085, -3.317568793131686) = 0.15917636410930278	f(-0.6662095703860422, -2.884300325162629) = 43.990269055720404	86.26814960710384	2.222702866616559	77.92492229935598	14.16266621545534	1	40.8533
Levi	100	78	0.8	50	50	1	f(0.3281619462258085, -3.317568793131686) = 0.15917636410930278	f(-0.6662095703860422, -3.912561163880736) = 57.41231740012418	86.26814960710384	1.7119676885099477	78.27930406571143	14.471161751075467	1	40.8533
Levi	100	79	0.8	50	50	1	f(0.3281619462258085, -3.317568793131686) = 0.15917636410930278	f(-0.6662095703860422, -2.865592757885227) = 48.16660294263217	86.26814960710384	2.0339009411872624	78.2477969323985	15.569537036615085	1	40.8533
Levi	100	80	0.8	50	50	1	f(0.3281619462258085, -3.317568793131686) = 0.15917636410930278	f(-0.6662095703860422, -3.8316476313940537) = 84.52121005206152	86.26814960710384	1.1693005739643352	77.06722548274175	17.767951926659034	1	40.8533
Levi	100	81	0.8	50	50	1	f(0.3281619462258085, -3.317568793131686) = 0.15917636410930278	f(-0.3587063827887089, -2.534859900157426) = 20.225178141661594	86.26814960710384	4.711385663412462	74.08013426199436	22.275396859396643	1	40.8533
Levi	100	82	0.8	50	50	1	f(0.3281619462258085, -3.317568793131686) = 0.15917636410930278	f(-1.0201336038502746, -3.814374686910122) = 89.37014791002618	86.26814960710384	1.1065601010143464	77.8404910113154	16.771326270686007	1	40.8533
Levi	100	83	0.8	50	50	1	f(0.3281619462258085, -3.317568793131686) = 0.15917636410930278	f(0.0031056985708437512, -2.8900624898146106) = 41.294476248991124	86.26814960710384	2.3643749460636805	76.88367952325443	18.459579544726445	1	40.8533
Levi	100	84	0.8	50	50	1	f(0.3281619462258085, -3.317568793131686) = 0.15917636410930278	f(0.3281619462258085, -2.7163940695632753) = 54.120601764109075	86.26814960710384	1.814203706047227	77.28687700530159	18.511405849451762	1	40.8533
Levi	100	85	0.8	50	50	1	f(0.3281619462258085, -3.317568793131686) = 0.15917636410930278	f(-0.862763143042529, -4.040068897882686) = 15.71954134525295	86.26814960710384	5.981025312538985	78.68815810694382	17.35611355139109	1	40.8533
Levi	100	86	0.8	50	50	1	f(0.3281619462258085, -3.290086359149312) = 0.09162089952706914	f(0.3281619462258085, -3.889941729620223) = 64.46966083287502	91.6068939714545	1.527425050440858	80.75588620190844	14.550946731853305	1	40.8533
Levi	100	87	0.8	50	50	1	f(0.3281619462258085, -3.294578669871594) = 0.08797085788536566	f(0.0031056985708437512, -2.5692061018865617) = 26.361531516104513	91.91422663136858	3.6547661793398434	81.74327941294744	14.921956597127041	1	40.8533
Levi	100	88	0.8	50	50	1	f(0.3281619462258085, -3.294578669871594) = 0.08797085788536566	f(0.3281619462258085, -3.666826608610682) = 75.87971298816028	91.91422663136858	1.3007332638637754	80.969692552606	17.50685097207458	1	40.8533
Levi	100	89	0.8	50	50	1	f(0.3281619462258085, -3.294578669871594) = 0.08797085788536566	f(0.3281619462258085, -2.627410967552976) = 38.88597329722848	91.91422663136858	2.50714704276625	82.55167622342951	12.961635043952683	1	40.8533
Levi	100	90	0.8	50	50	1	f(0.6669817332126796, -3.290086359149312) = 0.035757573219308836	f(0.3281619462258085, -2.7390258692252507) = 55.970156862550915	96.54768894344956	1.7553049790834359	80.50576382658286	19.152496036469067	1	40.8533
Levi	100	91	0.8	50	50	1	f(0.6669817332126796, -3.290086359149312) = 0.035757573219308836	f(0.3281619462258085, -2.7390258692252507) = 55.970156862550915	96.54768894344956	1.7553049790834359	80.58421004022371	18.871112320194424	1	40.8533
Levi	100	92	0.8	50	50	1	f(0.6669817332126796, -3.290086359149312) = 0.035757573219308836	f(0.3281619462258085, -3.079767301175868) = 4.705405995689153	96.54768894344956	17.527236462323142	83.94412157622928	12.51483610620246	1	40.8533
Levi	100	93	0.8	50	50	1	f(1.0120110045871902, -3.290086359149312) = 0.031104961551852627	f(0.6669817332126796, -3.015735139509675) = 13.102187750474815	96.98333703049606	7.091098329522172	85.3779473426407	12.156146021310265	1	40.8533
Levi	100	94	0.8	50	50	1	f(1.0120110045871902, -3.290086359149312) = 0.031104961551852627	f(0.6669817332126796, -2.930782570686013) = 31.254552743586522	96.98333703049606	3.100337518085224	85.66777098644052	12.730048592092803	1	40.8533
Levi	100	95	0.8	50	50	1	f(1.0120110045871902, -3.290086359149312) = 0.031104961551852627	f(0.6360198722910722, -3.9296234736707776) = 49.680308993954434	96.98333703049606	1.973152926355063	86.89067300228652	16.232325115905994	1	40.8533
Levi	100	96	0.8	50	50	1	f(1.0120110045871902, -3.290086359149312) = 0.031104961551852627	f(0.31026029671041166, -3.99219120202601) = 27.47560729441049	96.98333703049606	3.511777605516744	88.16018532066491	15.66271532007099	1	40.8533
Levi	100	97	0.8	50	50	1	f(1.0120110045871902, -2.2732899003213576) = 0.01402521543974573	f(1.0120110045871902, -3.942521722028585) = 44.75482051392469	98.61687705333209	2.185562064866296	84.8910006510719	21.494242348952262	1	40.8533
Levi	100	98	0.8	50	50	1	f(1.0120110045871902, -2.2732899003213576) = 0.01402521543974573	f(1.0120110045871902, -2.598054062024973) = 32.243292577061055	98.61687705333209	3.008125617165949	87.33288999204439	18.02777735390047	1	40.8533
Levi	100	99	0.8	50	50	1	f(1.0120110045871902, -2.2732899003213576) = 0.01402521543974573	f(1.017739622930632, -2.886116004720967) = 41.44420598097673	98.61687705333209	2.356034179195612	87.46917507377334	20.280411013396847	1	40.8533
Levi	100	100	0.8	50	50	1	f(1.0120110045871902, -2.2732899003213576) = 0.01402521543974573	f(1.0120110045871902, -2.783165969862143) = 56.03040145673138	98.61687705333209	1.7534507463684854	89.46628854899356	19.15063292767539	1	40.8533
Levi	100	101	0.8	50	50	1	f(1.0120110045871902, -2.2732899003213576) = 0.01402521543974573	f(1.0120110045871902, -3.6166755264743604) = 59.39561709306021	98.61687705333209	1.6557492879974325	88.690971672143	19.659430057206322	1	40.8533
Levi	100	102	0.8	50	50	1	f(1.0120110045871902, -2.2732899003213576) = 0.01402521543974573	f(0.775300506475793, -2.519408153403232) = 16.361245213620695	98.61687705333209	5.759955508349448	90.19893758701468	15.798308636903316	1	40.8533
Levi	100	103	0.8	50	50	1	f(1.0120110045871902, -3.242832529008308) = 0.01286018727998771	f(1.0120110045871902, -2.5898611414406485) = 30.381295729697026	98.73030972670341	3.1866115682841967	89.11317308748241	19.48818738058651	1	40.8533
Levi	100	104	0.8	50	50	1	f(1.0120110045871902, -3.242832529008308) = 0.01286018727998771	f(1.0120110045871902, -1.6414723635168729) = 22.029986958083676	98.73030972670341	4.342164855846753	89.5156484708695	16.456556791691288	1	40.8533
Levi	100	105	0.8	50	50	1	f(1.0120110045871902, -3.242832529008308) = 0.01286018727998771	f(0.47436017559668686, -3.8568201171005514) = 76.2042185727427	98.73030972670341	1.2952660081104097	87.96958388250319	23.14042466621894	1	40.8533
Levi	100	106	0.8	50	50	1	f(1.0120110045871902, -3.242832529008308) = 0.01286018727998771	f(0.9815922761274795, -3.8952695963667288) = 62.26727632779113	98.73030972670341	1.5805959384420893	91.3822153421346	16.91784594066717	1	40.8533
Levi	100	107	0.8	50	50	1	f(1.0120110045871902, -3.248031871446936) = 0.012834747489496244	f(1.0120110045871902, -2.5459850268718927) = 20.773106419678022	98.7327895768476	4.592821900214585	92.66608025751138	15.642018301803905	1	40.8533
Levi	100	108	0.8	50	50	1	f(1.0120110045871902, -3.248031871446936) = 0.012834747489496244	f(1.017739622930632, -2.984505842542892) = 19.140297620824306	98.7327895768476	4.965169923636272	90.62345669088714	19.72070610819999	1	40.8533
Levi	100	109	0.8	50	50	1	f(1.0120110045871902, -3.248031871446936) = 0.012834747489496244	f(1.0120110045871902, -3.8429510561507825) = 78.92367387573475	98.7327895768476	1.2511937346058428	91.35536316444458	17.595775704218195	1	40.8533
Levi	100	110	0.8	50	50	1	f(1.0120110045871902, -3.248031871446936) = 0.012834747489496244	f(1.0120110045871902, -2.872975716983361) = 44.18476437175921	98.7327895768476	2.213135365213959	91.99303481950692	18.903008047731173	1	40.8533
Levi	100	111	0.8	50	50	1	f(1.0120110045871902, -3.248031871446936) = 0.012834747489496244	f(1.0120110045871902, -3.969809308047845) = 34.904323384366975	98.7327895768476	2.7851799052016335	92.10554334159056	18.69556008581872	1	40.8533
Levi	100	112	0.8	50	50	1	f(1.007623940932168, -3.2449635645748462) = 0.005190444700310084	f(1.0120110045871902, -2.6043262921603354) = 33.66867449641522	99.48363569036337	2.884448322659123	90.29684849733796	20.053557678315737	1	40.8533
Levi	100	113	0.8	50	50	1	f(1.007623940932168, -3.2449635645748462) = 0.005190444700310084	f(1.0120110045871902, -2.6043262921603354) = 33.66867449641522	99.48363569036337	2.884448322659123	91.11061719349573	18.621406923171765	1	40.8533
Levi	100	114	0.8	50	50	1	f(1.007623940932168, -3.2449635645748462) = 0.005190444700310084	f(1.0120110045871902, -2.990857518431085) = 17.821008161649438	99.48363569036337	5.313211659073857	93.36577343283281	14.866896930376178	1	40.8533
