Problem	Population Size	Generation	Step Size	Elites	Mutations	Crossovers	Best	Worst	Best Fitness	Worst Fitness	Average	Deviation	Crossover Points	Runtime (ms)
Rastrigin	100	112	0.8	50	50	1	f(0.0031873059119792435, -0.00112454907394266) = 0.002266269831723733	f(0.0031873059119792435, 0.3678978111999741) = 16.88595551202382	99.7738854534031	5.5909789070410625	80.99386286284125	32.993041233954656	1	49.36
Rastrigin	100	113	0.8	50	50	1	f(0.0031873059119792435, -0.00112454907394266) = 0.002266269831723733	f(0.0031873059119792435, 0.5166235967280924) = 20.214416783513876	99.7738854534031	4.713775590461289	78.22251319808224	35.15586403176274	1	49.36
Rastrigin	100	114	0.8	50	50	1	f(0.0031873059119792435, -0.00112454907394266) = 0.002266269831723733	f(-0.7674074212162074, -0.7600051955170337) = 19.446729895048843	99.7738854534031	4.8907576181272345	75.16408147542889	37.180593917828006	1	49.36
Rastrigin	100	115	0.8	50	50	1	f(0.0031873059119792435, -0.00112454907394266) = 0.002266269831723733	f(0.0031873059119792435, 0.5419532885790966) = 19.95031028238819	99.7738854534031	4.773198995723928	82.62326056863243	33.16957300813111	1	49.36
Rastrigin	100	116	0.8	50	50	1	f(0.0031873059119792435, -0.00112454907394266) = 0.002266269831723733	f(0.4976680362498903, -0.0047182083558695576) = 20.251016246179102	99.7738854534031	4.705657312646394	83.46300512782518	32.190449285401506	1	49.36
Rastrigin	100	117	0.8	50	50	1	f(0.0031873059119792435, -0.00112454907394266) = 0.002266269831723733	f(0.0031873059119792435, 0.581094418845811) = 19.069418500547865	99.7738854534031	4.98270540311221	86.43182222028332	30.934355630520447	1	49.36
Rastrigin	100	118	0.8	50	50	1	f(0.0031873059119792435, -0.00112454907394266) = 0.002266269831723733	f(0.6372438124897372, 0.6439392737000716) = 33.509045383837616	99.7738854534031	2.897790967200594	80.17840290286439	35.8867130350706	1	49.36
Rastrigin	100	119	0.8	50	50	1	f(0.0031873059119792435, -0.00112454907394266) = 0.002266269831723733	f(-0.5877098896568094, -0.00112454907394266) = 18.86515744959288	99.7738854534031	5.033939461781081	83.73201468014757	31.956388637280885	1	49.36
Rastrigin	100	120	0.8	50	50	1	f(0.0031873059119792435, -0.00112454907394266) = 0.002266269831723733	f(0.0031873059119792435, -0.5100768939258159) = 20.242156573974952	99.7738854534031	4.707619946767365	84.78823052514593	31.73378352091951	1	49.36
Rastrigin	100	121	0.8	50	50	1	f(0.0031873059119792435, -0.00112454907394266) = 0.002266269831723733	f(-0.4499273061086483, -0.00112454907394266) = 19.71183820682048	99.7738854534031	4.8281566803215785	79.12790997446488	36.60260685101872	1	49.36
Rastrigin	100	122	0.8	50	50	1	f(0.0031873059119792435, -0.00112454907394266) = 0.002266269831723733	f(0.0031873059119792435, 0.5188805950790776) = 20.20096922379727	99.7738854534031	4.716765490501909	80.70182727385875	35.98151091604423	1	49.36
Rastrigin	100	123	0.8	50	50	1	f(0.0031873059119792435, -0.00112454907394266) = 0.002266269831723733	f(0.418827524158519, -0.00112454907394266) = 18.903006485754524	99.7738854534031	5.02436654841943	88.96191047491612	27.69724518724601	1	49.36
Rastrigin	100	124	0.8	50	50	1	f(0.0031873059119792435, -0.00112454907394266) = 0.002266269831723733	f(-0.5095656498133053, -0.00112454907394266) = 20.241851772598572	99.7738854534031	4.7076874968592595	89.1189799356485	25.81233491895684	1	49.36
Rastrigin	100	125	0.8	50	50	1	f(0.0031873059119792435, -0.00112454907394266) = 0.002266269831723733	f(0.0031873059119792435, 0.3923320634178449) = 17.953642145462442	99.7738854534031	5.276030814158866	86.05673829938078	29.645845890757215	1	49.36
Rastrigin	100	126	0.8	50	50	1	f(0.0024383244928075642, -0.00112454907394266) = 0.0014303902924126533	f(0.0031873059119792435, -0.6084629883189937) = 18.138572891374224	99.85716528015541	5.225049985052444	84.62137520298464	33.19034396566123	1	49.36
Rastrigin	100	127	0.8	50	50	1	f(0.0024383244928075642, -0.00112454907394266) = 0.0014303902924126533	f(0.5530242425146562, -0.00112454907394266) = 19.756219426138138	99.85716528015541	4.817833052683516	85.53458707005662	31.100598609091143	1	49.36
Rastrigin	100	128	0.8	50	50	1	f(0.0024383244928075642, -0.00112454907394266) = 0.0014303902924126533	f(0.45366102491942406, -0.22110881628414736) = 28.028489853294865	99.85716528015541	3.444891570501369	84.80028142473678	32.265433426206904	1	49.36
Rastrigin	100	129	0.8	50	50	1	f(0.0024383244928075642, -0.00112454907394266) = 0.0014303902924126533	f(0.0031873059119792435, -0.5600360192671072) = 19.61258722201662	99.85716528015541	4.851404577354	82.70859544709293	33.459205777927416	1	49.36
Rastrigin	100	130	0.8	50	50	1	f(0.0024383244928075642, -0.00112454907394266) = 0.0014303902924126533	f(-0.3411402842865762, -0.790984646479731) = 23.61388179066772	99.85716528015541	4.062748039925775	83.63582810573007	32.72417625710708	1	49.36
Rastrigin	100	131	0.8	50	50	1	f(0.0024383244928075642, -0.00112454907394266) = 0.0014303902924126533	f(0.45506979229328903, -0.00112454907394266) = 19.81149876295052	99.85716528015541	4.805035963004456	81.3785513903472	34.60129322602465	1	49.36
Rastrigin	100	132	0.8	50	50	1	f(0.0024383244928075642, -0.00112454907394266) = 0.0014303902924126533	f(0.0031873059119792435, 0.5272229743678902) = 20.13405038767437	99.85716528015541	4.731700652058689	83.60047176442265	31.941025867588404	1	49.36
Rastrigin	100	133	0.8	50	50	1	f(0.0024383244928075642, -0.00112454907394266) = 0.0014303902924126533	f(0.0031873059119792435, 0.649229801150895) = 16.3404490371576	99.85716528015541	5.766863348562496	89.75705404540459	25.774685157667452	1	49.36
Rastrigin	100	134	0.8	50	50	1	f(0.0024383244928075642, -0.00112454907394266) = 0.0014303902924126533	f(-0.29469756347754283, -0.09817326612335042) = 14.71104270663015	99.85716528015541	6.36494991881089	84.90112167963369	29.067120732001484	1	49.36
Rastrigin	100	135	0.8	50	50	1	f(0.0024383244928075642, -0.00112454907394266) = 0.0014303902924126533	f(-0.6187443096341622, -0.12238676335343257) = 20.55507833856019	99.85716528015541	4.63927796639498	82.38204483697787	33.7547598713979	1	49.36
Rastrigin	100	136	0.8	50	50	1	f(0.0024383244928075642, -0.00112454907394266) = 0.0014303902924126533	f(0.0031873059119792435, 0.27740258501837944) = 11.79222863590435	99.85716528015541	7.817246145783141	85.64033093704789	29.309907410219246	1	49.36
Rastrigin	100	137	0.8	50	50	1	f(0.0024383244928075642, -0.00112454907394266) = 0.0014303902924126533	f(-0.04893550409293512, 0.547526581761044) = 20.328598303341515	99.85716528015541	4.68854064283883	83.21318637628845	32.721397233582856	1	49.36
Rastrigin	100	138	0.8	50	50	1	f(0.0024383244928075642, -0.00112454907394266) = 0.0014303902924126533	f(0.0024383244928075642, -0.4180352735557691) = 18.878862358518553	99.85716528015541	5.030468957251353	84.40252386356732	29.890294200417102	1	49.36
Rastrigin	100	139	0.8	50	50	1	f(-0.0005979553542142524, -0.00112454907394266) = 0.0003218228310473137	f(0.0024383244928075642, 0.4456095218703544) = 19.62145878523237	99.96782807055668	4.849317453312902	78.37371020580935	36.60543100846272	1	49.36
Rastrigin	100	140	0.8	50	50	1	f(-0.0005979553542142524, -0.00112454907394266) = 0.0003218228310473137	f(0.4193056428383667, -0.00112454907394266) = 18.91803375233343	99.96782807055668	5.020575888334602	81.51107761664314	33.95272291287929	1	49.36
Rastrigin	100	141	0.8	50	50	1	f(-0.0005979553542142524, -0.00112454907394266) = 0.0003218228310473137	f(-0.3003885450963696, 0.4648765856240731) = 33.17719550623715	99.96782807055668	2.925927611051368	85.93773867885022	32.00377376067191	1	49.36
Rastrigin	100	142	0.8	50	50	1	f(-0.0005979553542142524, -0.00112454907394266) = 0.0003218228310473137	f(0.08269073888197864, 0.5250088867078173) = 21.478897037315633	99.96782807055668	4.448616844233818	87.589494819303	30.47663956199823	1	49.36
Rastrigin	100	143	0.8	50	50	1	f(-0.0005979553542142524, -0.00112454907394266) = 0.0003218228310473137	f(0.34218746657678667, -0.00112454907394266) = 15.591147960581539	99.96782807055668	6.027310481323373	83.94813640965788	34.06104662657691	1	49.36
Rastrigin	100	144	0.8	50	50	1	f(-0.0005979553542142524, -0.00112454907394266) = 0.0003218228310473137	f(0.5384577925709532, 0.38741968159774576) = 37.7502865144455	99.96782807055668	2.5806260803445045	81.14484637677162	36.09097544948051	1	49.36
Rastrigin	100	145	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.7493377275276595, -0.23297451951460213) = 19.589692452385375	99.974847648533	4.856799111072429	81.37994019823209	32.97577004064635	1	49.36
Rastrigin	100	146	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.0024383244928075642, -0.6218917425563728) = 17.595735664962955	99.974847648533	5.377576977952768	84.05412072521884	30.632140195447345	1	49.36
Rastrigin	100	147	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.4735716099443189, -0.7617982908125271) = 29.92642308128963	99.974847648533	3.233480953718816	84.54653885610455	30.571766074709405	1	49.36
Rastrigin	100	148	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.345062474030695, -0.00112454907394266) = 15.743398932356525	99.974847648533	5.972502978875487	81.52721735879844	32.928249351544565	1	49.36
Rastrigin	100	149	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.5904020415741849, -0.00112454907394266) = 18.778542258903556	99.974847648533	5.055984343587494	79.81385494866421	35.91836224892505	1	49.36
Rastrigin	100	150	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.7578102254611564, -0.00112454907394266) = 10.083993223637128	99.974847648533	9.022019229202105	89.01174912620999	25.57088508292053	1	49.36
Rastrigin	100	151	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.0024383244928075642, 0.6262529190640003) = 17.408555772580815	99.974847648533	5.432256676482359	86.94650999328516	30.217825071491305	1	49.36
Rastrigin	100	152	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.5295955937008087, -0.00112454907394266) = 20.10832445590009	99.974847648533	4.737467448395627	86.31895198169745	30.520540429347577	1	49.36
Rastrigin	100	153	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.25840285896853665, -0.44822225374073493) = 30.270852843885585	99.974847648533	3.197866092723246	76.79968146846753	37.88416425819699	1	49.36
Rastrigin	100	154	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.0005979553542142524, 0.4977432106364954) = 20.24681391841351	99.974847648533	4.706588026985787	75.93913585584801	38.24465428622829	1	49.36
Rastrigin	100	155	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.436942184044779, -0.00112454907394266) = 19.416495445188573	99.974847648533	4.898000260057676	75.45942385706782	38.077883800042414	1	49.36
Rastrigin	100	156	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.7997453582504658, 0.6756338589984294) = 22.525507674053046	99.974847648533	4.250705293399167	73.56537191074688	37.860902653599624	1	49.36
Rastrigin	100	157	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.0005979553542142524, 0.3520938836008416) = 16.10781817598737	99.974847648533	5.845280734884158	77.32858473153142	34.24194235122148	1	49.36
Rastrigin	100	158	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.0005979553542142524, 0.3520938836008416) = 16.10781817598737	99.974847648533	5.845280734884158	85.15237662184714	29.58740124686715	1	49.36
Rastrigin	100	159	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, -0.22323854037162028) = 8.376276364389057	99.974847648533	10.665214645314675	84.97010605485728	30.669844145382996	1	49.36
Rastrigin	100	160	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.5269921336454809, -0.00112454907394266) = 20.1345009832963	99.974847648533	4.731599770396056	87.71222253223922	28.7559736254192	1	49.36
Rastrigin	100	161	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.5269921336454809, -0.00112454907394266) = 20.1345009832963	99.974847648533	4.731599770396056	84.81840470561369	31.988961984564444	1	49.36
Rastrigin	100	162	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, -0.427541810501052) = 19.164223880484872	99.974847648533	4.959278402814252	87.94506769011501	29.184099441746987	1	49.36
Rastrigin	100	163	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, -1.4847649592080543) = 22.158746677218907	99.974847648533	4.318022965308796	89.60565490757944	27.817371022683382	1	49.36
Rastrigin	100	164	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, -0.42060177342664495) = 18.958126034330412	99.974847648533	5.01049045526558	80.0073095885898	36.68671878246866	1	49.36
Rastrigin	100	165	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, 0.3569216705882856) = 16.35142022820741	99.974847648533	5.763216998078035	82.4759939864696	34.002182188543756	1	49.36
Rastrigin	100	166	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.0024383244928075642, -0.6812394548516487) = 14.652465773143588	99.974847648533	6.388769759942835	86.99076225675326	27.085405408273704	1	49.36
Rastrigin	100	167	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, 0.40614863262423695) = 18.47611336528817	99.974847648533	5.134494656322329	82.62569136740531	31.44846289885534	1	49.36
Rastrigin	100	168	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, 0.5253141525711984) = 20.14973199802956	99.974847648533	4.728192300938689	83.65445318510702	31.920806478844902	1	49.36
Rastrigin	100	169	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.1004823835926828, 0.6188635324942848) = 19.65915221597531	99.974847648533	4.840469684069223	80.57648920139364	33.44067601248276	1	49.36
Rastrigin	100	170	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.0024383244928075642, 0.44318561594905037) = 19.56717362950942	99.974847648533	4.8621167789686845	79.76219835530495	34.84736160148881	1	49.36
Rastrigin	100	171	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.455693010224515, -0.00112454907394266) = 19.822900932071555	99.974847648533	4.802404829481728	87.54560172041712	29.34879645201455	1	49.36
Rastrigin	100	172	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.48653581041682087, -0.00112454907394266) = 20.201205212669564	99.974847648533	4.716712988572994	81.27511545005635	34.4750356276039	1	49.36
Rastrigin	100	173	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.13980637986970967, 0.47557925302186344) = 23.744624077789076	99.974847648533	4.041281843103876	84.40628512114816	32.3298552699704	1	49.36
Rastrigin	100	174	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.36456790611388107, -0.00112454907394266) = 16.725889991944356	99.974847648533	5.641465677912119	80.13770240116195	34.55876999315744	1	49.36
Rastrigin	100	175	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.5219111734344247, -0.00112454907394266) = 20.178023901574548	99.974847648533	4.721875868341294	77.32955369263051	36.231908649408574	1	49.36
Rastrigin	100	176	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.7064605668361793, -0.2751339987731901) = 24.849113630143215	99.974847648533	3.868604604042895	85.72966314800028	32.402430244880144	1	49.36
Rastrigin	100	177	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.3684352815764106, -0.00112454907394266) = 16.909468893564664	99.974847648533	5.583638498399726	89.34602215973526	26.72507465447523	1	49.36
Rastrigin	100	178	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, 0.42431636490544755) = 19.070527445878014	99.974847648533	4.982430096551225	84.93310359391853	31.69965254277436	1	49.36
Rastrigin	100	179	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, 0.5611645748327627) = 19.585486013972677	99.974847648533	4.857791549450115	84.74238093064221	31.094933758314923	1	49.36
Rastrigin	100	180	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, 0.5611645748327627) = 19.585486013972677	99.974847648533	4.857791549450115	88.25645473493375	26.094517575967473	1	49.36
Rastrigin	100	181	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.3731647819467451, -0.00112454907394266) = 17.128565776569637	99.974847648533	5.516156172114043	86.30691643075838	30.239324216914497	1	49.36
Rastrigin	100	182	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, -0.4783028274685712) = 20.135992385109226	99.974847648533	4.7312658983759	83.46008002073887	33.74256143606179	1	49.36
Rastrigin	100	183	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, 0.6556609478413244) = 16.016329905989863	99.974847648533	5.87670787722559	80.56559597047998	35.661940535850604	1	49.36
Rastrigin	100	184	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, 0.4577191184235547) = 19.858705435414336	99.974847648533	4.794161378309603	82.74407749308958	33.99108872602144	1	49.36
Rastrigin	100	185	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, 0.5990398217554547) = 18.484332861998165	99.974847648533	5.132328661610884	81.85107593667834	34.07129588907318	1	49.36
Rastrigin	100	186	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, 0.5990398217554547) = 18.484332861998165	99.974847648533	5.132328661610884	76.71759645855624	37.66332024879266	1	49.36
Rastrigin	100	187	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.42341866963374725, 0.12137289826391928) = 21.82816782037504	99.974847648533	4.380553042489291	70.63283117535407	39.77802292619737	1	49.36
Rastrigin	100	188	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.5269890855430847, -0.00112454907394266) = 20.134530094146378	99.974847648533	4.7315932530573255	70.05111676617128	37.3031394808408	1	49.36
Rastrigin	100	189	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.7196554147911604, 0.42507735792232704) = 31.505941672414778	99.974847648533	3.0763606545464914	78.00497940037938	33.96222091669231	1	49.36
Rastrigin	100	190	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.47270892785169283, -0.00112454907394266) = 20.077046360063562	99.974847648533	4.744497795928292	78.43083047874097	34.85854063567953	1	49.36
Rastrigin	100	191	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.16712992217629108, 0.30561240523126854) = 18.570117843991873	99.974847648533	5.109831264030968	73.8410363300416	36.8112742408889	1	49.36
Rastrigin	100	192	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, 0.6015276932591582) = 18.395214165279768	99.974847648533	5.155911099915278	77.24862115272956	33.226291384417976	1	49.36
Rastrigin	100	193	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.4589077662040216, -0.9090491520399213) = 22.29438692598566	99.974847648533	4.292879667438111	76.0603475429435	37.51209850097424	1	49.36
Rastrigin	100	194	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, -0.40775727262495887) = 18.53320428988824	99.974847648533	5.1194877458875006	80.62523598074877	32.63332534211878	1	49.36
Rastrigin	100	195	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.5470051651900757, -0.00112454907394266) = 19.86649159656696	99.974847648533	4.792372476092359	86.21978511407384	27.514573823313608	1	49.36
Rastrigin	100	196	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.7142275999334946, -0.7195914343286225) = 25.155725150731783	99.974847648533	3.823254733857081	86.35323526062581	27.592115243463727	1	49.36
Rastrigin	100	197	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-0.7167218409306008, -0.2901606853757924) = 25.170285831412773	99.974847648533	3.821127543053725	82.1729624871595	32.96448554433553	1	49.36
Rastrigin	100	198	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, -0.3634046478667583) = 16.66966098283836	99.974847648533	5.659418146003192	84.92964690123614	29.851896418771346	1	49.36
Rastrigin	100	199	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(0.45877316521726275, -0.04672251668187999) = 20.306849634013737	99.974847648533	4.693326405249626	82.62303539831956	34.1263201064101	1	49.36
Rastrigin	100	200	0.8	50	50	1	f(-5.936150996832534E-05, -0.00112454907394266) = 0.0002515867946648598	f(-5.936150996832534E-05, 0.3886586895594113) = 17.80219551370041	99.974847648533	5.318527824430609	82.87216800979994	34.73751095366225	1	49.36
